croptype,predictions,tauPercents,year,state
Maize,-0.07169334267788068,-6.918370631869875,2019,OH
Maize,-0.05104064603732816,-4.975995374492048,2019,OH
Maize,-0.05037524372872103,-4.9127451413492835,2019,OH
Maize,-0.05652386268928138,-5.495606706365153,2019,OH
Maize,-0.059288501884030974,-5.756516429334823,2019,OH
Maize,-0.06543876289619073,-6.334359687116697,2019,OH
Maize,-0.049468121533974944,-4.826450247940439,2019,IL
Maize,-0.04420507961190764,-4.324227415092496,2019,IL
Maize,-0.05500373551638432,-5.351838765069017,2019,IL
Maize,-0.05383208492684821,-5.240879200933691,2019,IL
Maize,-0.003114093435241951,-0.31092496755581456,2019,IN
Maize,-0.026263006562601145,-2.592113321837086,2019,IN
Maize,-0.04438708843320556,-4.341639665047836,2019,IN
Maize,-0.02561612556428412,-2.5290816260536086,2019,IN
Maize,-0.030348516674012976,-2.9892623970965038,2019,IN
Maize,-0.018427229533004387,-1.8258486219144832,2019,IN
Maize,-0.03875165864120392,-3.801041871601285,2019,IN
Maize,-0.047603219293684794,-4.648795278704654,2019,IA
Maize,-0.05385481362531134,-5.24303292794116,2019,IA
Maize,-0.06363136897594239,-6.164915898568857,2019,IA
Maize,-0.058168849552481965,-5.6509373983471995,2019,IA
Maize,-0.09520763763419327,-9.081586597476399,2019,IA
Maize,-0.05922492865865886,-5.7505248766647865,2019,IL
Maize,-0.07451615963687781,-7.180752531555212,2019,IL
Maize,-0.03124929656543703,-3.076608373125944,2019,IN
Maize,-0.03467656560619259,-3.408222322862542,2019,IN
Maize,-0.028730637907347572,-2.8321837517509163,2019,IN
Maize,-0.01507190547038731,-1.4958892787689915,2019,IN
Maize,-0.006993644888317939,-0.6969246265474127,2019,IN
Maize,-0.014267151658617186,-1.4165858145884447,2019,IN
Maize,-0.03486476604899641,-3.4263992276881594,2019,OH
Maize,-0.05196699140122845,-5.063979662425789,2019,OH
Maize,-0.03282740721580765,-3.229443582567648,2019,OH
Maize,-0.03748982560253226,-3.6795782306479285,2019,IL
Maize,-0.01644354232590901,-1.6309085275970525,2019,IN
Maize,-0.008094901868896033,-0.8062226378502624,2019,IN
Maize,-0.00981594449438479,-0.9767925357391571,2019,IN
Maize,-0.034967008801251726,-3.4362726736735794,2019,IN
Maize,-0.020028072756033122,-1.9828843185230705,2019,IN
Maize,-0.035757202326974505,-3.5125465662896205,2019,IN
Maize,-0.02094921527612493,-2.073130480304408,2019,IN
Maize,-0.03690104906701073,-3.622850328028382,2019,IA
Maize,-0.06930670247533084,-6.695952963201346,2019,IA
Maize,-0.06889531753390198,-6.6575611869181595,2019,MI
Maize,-0.07054245354051732,-6.81118232664526,2019,MI
Maize,-0.06402172066250665,-6.201537433802706,2019,MI
Maize,-0.07500397976683067,-7.226020586685433,2019,MI
Maize,-0.060175152564978296,-5.840040444433314,2019,MI
Maize,-0.06846677941055766,-6.617551821203871,2019,MI
Maize,-0.055035654345460906,-5.354859775336074,2019,MO
Maize,-0.060520946465690006,-5.872594755273431,2019,MO
Maize,-0.05283138388564295,-5.1460061882422465,2019,OH
Maize,-0.043896814214464806,-4.29472933864643,2019,OH
Maize,-0.03445467401668405,-3.3867870417139456,2019,OH
Maize,-0.02619452642066845,-2.5854425875281972,2019,OH
Maize,-0.05470241450573806,-5.323314988279093,2019,OH
Maize,-0.05523663043173144,-5.373879273906745,2019,OH
Maize,-0.058974380122476286,-5.726907850154495,2019,IL
Maize,-0.036671448853236095,-3.6007195733449238,2019,IL
Maize,-0.06047184565428122,-5.867972909832863,2019,IN
Maize,-0.06556856995950226,-6.346517359725956,2019,IA
Maize,-0.077151207524325,-7.4250137321958505,2019,MI
Maize,-0.09873690795194316,-9.401896692304657,2019,MI
Maize,-0.050838177309705725,-4.956754037363142,2019,MI
Maize,-0.08485385693526605,-8.135347158912786,2019,MI
Maize,-0.0570398845555962,-5.54436045968425,2019,MO
Maize,-0.0372756925950192,-3.658950640604408,2019,IL
Maize,-0.02481930001871812,-2.451383356471537,2019,IL
Maize,-0.020787629347704836,-2.0573055976710553,2019,IN
Maize,-0.006673555428433785,-0.6651336710828404,2019,IN
Maize,-0.0058311061090385585,-0.5814138206377883,2019,IN
Maize,-0.00711035931202335,-0.7085140514221266,2019,IN
Maize,-0.052836187061975015,-5.14646178760616,2019,IN
Maize,-0.047769413176040255,-4.664640748857984,2019,IN
Maize,-0.03747402341937396,-3.678056145675146,2019,IN
Maize,-0.046292662502895876,-4.523750188398823,2019,IN
Maize,-0.06521150456711979,-6.313070971280466,2019,IN
Maize,-0.03531669545862726,-3.470033817451268,2019,IN
Maize,-0.035449152291193615,-3.4828190242568446,2019,IN
Maize,-0.04140910312856405,-4.056345884202306,2019,IN
Maize,-0.04169127672372776,-4.083414830766719,2019,IN
Maize,-0.037417296800406896,-3.6725919724873823,2019,IN
Maize,-0.03391610289522368,-3.3347399409884737,2019,IN
Maize,-0.0480153780384679,-4.688087013783804,2019,IN
Maize,-0.04199727564280937,-4.112760712017549,2019,IN
Maize,-0.030440468746004107,-2.9981823253152573,2019,IN
Maize,-0.027455803036574165,-2.708231838957642,2019,IN
Maize,-0.03143041037162511,-3.094160947937341,2019,IN
Maize,-0.03848592232401374,-3.7754749178670943,2019,IN
Maize,-0.02774076243621476,-2.735952093041727,2019,IN
Maize,-0.04816394969027544,-4.7022466102497384,2019,IN
Maize,-0.032040395215033705,-3.153254016226603,2019,IN
Maize,-0.023575906279227822,-2.3300165795320904,2019,IN
Maize,-0.04377213997587842,-4.282796613061734,2019,IN
Maize,-0.033447189132908686,-3.289401641163414,2019,IN
Maize,-0.04335363972134292,-4.242730555838071,2019,IN
Maize,-0.05575195140911664,-5.422629536830092,2019,IN
Maize,-0.10782187961243198,-10.221250355389355,2019,IA
Maize,-0.05174063219328008,-5.042487587683664,2019,IA
Maize,-0.06508554133156079,-6.301269119286291,2019,IA
Maize,-0.07157605050710054,-6.907452245193413,2019,OH
Maize,-0.0660841029226346,-6.394786373936134,2019,OH
Maize,-0.05716032267460866,-5.555735834212494,2019,OH
Maize,-0.06537412649948451,-6.32830528196634,2019,OH
Maize,-0.05154107043605766,-5.023535808682933,2019,OH
Maize,-0.06279716565185113,-6.086605700722691,2019,OH
Maize,-0.07231765669853582,-6.976464661804194,2019,OH
Maize,-0.053745970718305315,-5.232718742883202,2019,OH
Maize,-0.06163405879580821,-5.977310839459038,2019,OH
Maize,-0.06470311483413455,-6.265429389227883,2019,IL
Maize,-0.030505947510205453,-3.0045336765202935,2019,IN
Maize,-0.05606240405470334,-5.4519867744511785,2019,IN
Maize,-0.06309888996799863,-6.114937381001361,2019,IN
Maize,-0.040906322756244305,-4.008095169324488,2019,IN
Maize,-0.05067157765883492,-4.94091854671116,2019,IN
Maize,-0.041611344401965344,-4.075747688996478,2019,IN
Maize,-0.024199078043850634,-2.3908627946601757,2019,IN
Maize,-0.049685088742492646,-4.847097547380397,2019,IN
Maize,-0.023202309542121716,-2.293520575443464,2019,IN
Maize,-0.05211367459862597,-5.0779041601672015,2019,IN
Maize,-0.04943692398063782,-4.82348101972967,2019,IN
Maize,-0.05584959325458602,-5.431863794989411,2019,IN
Maize,-0.012224881057301434,-1.2150460767290872,2019,IN
Maize,-0.01674472746863345,-1.6605313752471096,2019,IN
Maize,-0.015056115870061322,-1.4943339259510746,2019,IN
Maize,-0.0352258366694222,-3.461262823146982,2019,IN
Maize,-0.04726580126736895,-4.616616634878811,2019,IN
Maize,-0.010124864985955644,-1.0073781091675116,2019,IN
Maize,-0.03250158483696103,-3.1979084325235885,2019,IN
Maize,-0.023140232226531283,-2.2874550312205977,2019,IN
Maize,-0.04170971384107047,-4.085183239800361,2019,IN
Maize,-0.054437022826215514,-5.298185249367893,2019,IN
Maize,-0.03596460332147125,-3.532556085019467,2019,IN
Maize,-0.05209778972043238,-5.076396322261035,2019,IN
Maize,-0.0491419954759345,-4.795406611535846,2019,IN
Maize,-0.029354610283222733,-2.8927948731147013,2019,IN
Maize,-0.059745295713765696,-5.79955644016853,2019,IN
Maize,-0.041850502738697115,-4.098686030574273,2019,IN
Maize,-0.0979078569674194,-9.326755101760508,2019,IN
Maize,-0.07689813508171826,-7.401582589533573,2019,IN
Maize,-0.07241251775602016,-6.985288554208802,2019,IN
Maize,-0.07310697553400713,-7.0498609200535745,2019,IN
Maize,-0.06058151727016194,-5.878295955267088,2019,IN
Maize,-0.07552524427783036,-7.274367767768231,2019,IN
Maize,-0.07227725508543714,-6.972706284998653,2019,IN
Maize,-0.07826702182153067,-7.528252617013842,2019,IN
Maize,-0.07428236802846847,-7.159049633519354,2019,IN
Maize,-0.061925288007957276,-6.004689006292918,2019,IN
Maize,-0.12227795557483652,-11.509762923115108,2019,IN
Maize,-0.04167590721828458,-4.081940628960023,2019,IN
Maize,-0.06577066672095214,-6.365442512845565,2019,IN
Maize,-0.07964282862014865,-7.65538839855312,2019,IN
Maize,-0.09064405399736807,-8.665724625078774,2019,IN
Maize,-0.059254666946393864,-5.7533276529997845,2019,IN
Maize,-0.05423745774134963,-5.279284187736977,2019,IN
Maize,-0.0587156250555369,-5.702511053623449,2019,IN
Maize,-0.08720988310625596,-8.351527921429147,2019,IN
Maize,-0.048388596745484576,-4.723652565434378,2019,IN
Maize,-0.10110970954151352,-9.616613175297973,2019,IN
Maize,-0.05097609729676127,-4.96986149670493,2019,IN
Maize,-0.05476664962914673,-5.329396361503768,2019,IN
Maize,-0.04924104363811483,-4.804835984553346,2019,IN
Maize,-0.05564152626832629,-5.41218524073529,2019,OH
Maize,-0.050395891428364537,-4.914708454158512,2019,IN
Maize,-0.04338545403379059,-4.245776959067438,2019,IN
Maize,-0.0441083889649433,-4.314976015487748,2019,IN
Maize,-0.04595334960844652,-4.491348368857362,2019,IN
Maize,-0.037669148349715936,-3.6968491247111324,2019,IN
Maize,-0.037247107838814096,-3.65619671583598,2019,IN
Maize,-0.05509259112858002,-5.360248411751057,2019,IN
Maize,-0.04294420551420853,-4.203516226849812,2019,IN
Maize,-0.04864195093197017,-4.747788169372724,2019,IN
Maize,-0.05390409756142906,-5.247702809177035,2019,IN
Maize,-0.040730386903679826,-3.9912052659826114,2019,IN
Maize,-0.04297610018950968,-4.206571575869811,2019,IN
Maize,-0.07447825052746027,-7.177233769850744,2019,IN
Maize,-0.057769645404514555,-5.613265342279561,2019,IN
Maize,-0.043935049364584346,-4.298388574081235,2019,IN
Maize,-0.07990721077810897,-7.679799439180335,2019,IN
Maize,-0.038243696045722274,-3.7521639861299527,2019,IN
Maize,-0.025537974653210834,-2.5214638873168105,2019,IN
Maize,-0.08627974026420993,-8.266242093288378,2019,IN
Maize,-0.03499935065321001,-3.4393956729452557,2019,IN
Maize,-0.0424722204835512,-4.158291048555263,2019,IN
Maize,-0.06608015734361747,-6.3944170464407595,2019,IN
Maize,-0.042130141966365255,-4.125500050644382,2019,IN
Maize,-0.04076177082234298,-3.9942183509060425,2019,IN
Maize,-0.0556497061455138,-5.412958954279013,2019,IN
Maize,-0.02723563051782834,-2.6868085069804537,2019,IA
Maize,-0.028503109761109254,-2.8100728233120376,2019,IA
Maize,-0.05023602443248157,-4.899506239112583,2019,IA
Maize,-0.04319100297535465,-4.227155638638358,2019,IA
Maize,-0.04564950836527958,-4.462324492310488,2019,MI
Maize,-0.06473318381694673,-6.26824785004615,2019,MI
Maize,-0.05621202431113805,-5.466132014201797,2019,MI
Maize,-0.05239608816454864,-5.104707662723673,2019,MI
Maize,-0.06652639706760652,-6.436178257493152,2019,MI
Maize,-0.05367809243928262,-5.2262858846006015,2019,MI
Maize,-0.054291485165845636,-5.284401565818109,2019,MI
Maize,-0.05773303179598678,-5.609809440060454,2019,MI
Maize,-0.03016299619624021,-2.9712632491536883,2019,MI
Maize,-0.06058141383373697,-5.878286219654005,2019,MI
Maize,-0.05969489686816125,-5.7948087269190545,2019,MI
Maize,-0.06740915119460718,-6.518735662968,2019,MI
Maize,-0.06670058427507101,-6.452474458986057,2019,MI
Maize,-0.06557418311022671,-6.347043049364487,2019,MI
Maize,-0.06580246469147095,-6.368419854407115,2019,MI
Maize,-0.06599618118154574,-6.386556078773498,2019,MI
Maize,-0.06495891561856904,-6.289403699464335,2019,MI
Maize,-0.05993995275559525,-5.817891435275069,2019,MI
Maize,-0.06160952646369019,-5.975004215328605,2019,MO
Maize,-0.041159959224387165,-4.03243912964748,2019,IL
Maize,-0.07171104645584157,-6.9200185137815335,2019,IA
Maize,-0.07510614376942462,-7.235498263611917,2019,IA
Maize,-0.0683956089923969,-6.610905516810783,2019,IA
Maize,-0.08650491896585558,-8.28689625626482,2019,IA
Maize,-0.058263773329501535,-5.659892942673839,2019,IA
Maize,-0.07747258308982471,-7.454760290594253,2019,IA
Maize,-0.06132346965805349,-5.9481038780555995,2019,IA
Maize,-0.10240582328826654,-9.733684440212553,2019,IA
Maize,-0.07283643372121527,-7.024710618977014,2019,IA
Maize,-0.07810804902750774,-7.513550956413118,2019,IA
Maize,-0.05271118480035009,-5.134604139705523,2019,MI
Maize,-0.06562743960322595,-6.352030544601261,2019,MI
Maize,-0.03617124188552831,-3.552487919694536,2019,IL
Maize,-0.058328955781568534,-5.666042061770593,2019,IN
Maize,-0.051603818907316384,-5.029495249641636,2019,IN
Maize,-0.039429263941237254,-3.866204715649235,2019,IN
Maize,-0.05903347414330451,-5.732478661623097,2019,IN
Maize,-0.05634584478456552,-5.478781734755911,2019,IN
Maize,-0.06354655555091514,-6.156957086196191,2019,IN
Maize,-0.045289199512119585,-4.4278952198013695,2019,IN
Maize,-0.04929487214560644,-4.809960060240814,2019,IN
Maize,-0.05546247441365056,-5.395247600760245,2019,IN
Maize,-0.057632111935586365,-5.600283114516335,2019,IN
Maize,-0.05048259826185933,-4.922952641281542,2019,IN
Maize,-0.057049548039182156,-5.545273225796288,2019,IN
Maize,-0.06829266360135247,-6.601291045085644,2019,IN
Maize,-0.05975793901167976,-5.8007474369110135,2019,IN
Maize,-0.054613587668495604,-5.314904784268515,2019,IN
Maize,-0.061783986105434965,-5.991406351611239,2019,IN
Maize,-0.058162260831144515,-5.650315756617363,2019,IN
Maize,-0.0754037592527433,-7.263102307731795,2019,IN
Maize,-0.06466550825438216,-6.261904286339536,2019,IN
Maize,-0.05606229037936386,-5.451976026673067,2019,IN
Maize,-0.05495124772682845,-5.346870761921652,2019,IN
Maize,-0.06974447773324341,-6.736790227033119,2019,IN
Maize,-0.06606252908855081,-6.392766928804483,2019,IN
Maize,-0.05401605897441732,-5.258310816399591,2019,IN
Maize,-0.0739516725891356,-7.128342477571459,2019,IN
Maize,-0.07928167504546282,-7.622031788903438,2019,IN
Maize,-0.061254843856633684,-5.941649269835381,2019,IN
Maize,-0.09059113808418702,-8.660891460618048,2019,IN
Maize,-0.07515275868441523,-7.2398223721897415,2019,IN
Maize,-0.05556650242685073,-5.4050886333112285,2019,IN
Maize,-0.05463661382468029,-5.31708499295831,2019,IN
Maize,-0.05997721520468705,-5.821400825916168,2019,IN
Maize,-0.042213605520351895,-4.13350174321735,2019,IA
Maize,-0.049161386696102476,-4.797252726867962,2019,IA
Maize,-0.08367461063626101,-8.02695220742924,2019,IA
Maize,-0.06386038606127294,-6.186403275449381,2019,IA
Maize,-0.04942726506258157,-4.822561713092222,2019,IA
Maize,-0.04229410299076541,-4.141218443232841,2019,IA
Maize,-0.07543419930443607,-7.265925180726951,2019,OH
Maize,-0.0951213920635907,-9.073744948885354,2019,OH
Maize,-0.08928661694203768,-8.541659909292376,2019,OH
Maize,-0.06772470928927256,-6.54822977883085,2019,OH
Maize,-0.0626640371496175,-6.074102318940167,2019,OH
Maize,-0.08392333843999396,-8.049825616864936,2019,OH
Maize,-0.07660985338970741,-7.374884312957686,2019,OH
Maize,-0.06884890208343668,-6.653228555023372,2019,OH
Maize,-0.08028598234796644,-7.714761084819621,2019,OH
Maize,-0.052621630830198066,-5.1261081864586995,2019,OH
Maize,-0.06264733446454225,-6.072533491149013,2019,OH
Maize,-0.056928776074344344,-5.533865053975751,2019,OH
Maize,-0.0538889641972014,-5.246268877302162,2019,OH
Maize,-0.06393122854977644,-6.193049028693187,2019,OH
Maize,-0.05858374988827396,-5.690074736493489,2019,OH
Maize,-0.08232660426826828,-7.9028883526746085,2019,OH
Maize,-0.05118133829605988,-4.989363575913264,2019,OH
Maize,-0.03099618340562101,-3.0520726821890443,2019,IN
Maize,-0.04905637564544317,-4.787254861417178,2019,IN
Maize,-0.01906391177175575,-1.888334466476893,2019,IN
Maize,-0.04777440305619066,-4.665116459687868,2019,IA
Maize,-0.04472666118406419,-4.374117123067434,2019,IA
Maize,-0.03793289403119096,-3.722245315651873,2019,IA
Maize,-0.058302189623830866,-5.6635170703803865,2019,IN
Maize,-0.06891693604894471,-6.6595790900236596,2019,IN
Maize,-0.026077414464811852,-2.574033510124074,2019,IA
Maize,-0.02650371446224882,-2.615557347954167,2019,IA
Maize,-0.04076608207034786,-3.994632254748409,2019,IA
Maize,-0.06707294862546014,-6.487301737943685,2019,IL
Maize,-0.056181768469429835,-5.463271769186607,2019,IL
Maize,-0.048790682056601926,-4.761954084479603,2019,IL
Maize,-0.04655861446479692,-4.549138908111616,2019,IL
Maize,-0.03193005638984661,-3.1425674704919526,2019,IL
Maize,-0.029243164062956458,-2.8819720390719117,2019,IL
Maize,-0.03349098144407506,-3.2936367290470114,2019,IL
Maize,-0.039749139025251595,-3.8969506038085022,2019,IL
Maize,-0.07188271716378158,-6.9359962486045585,2019,IL
Maize,-0.025231702961585976,-2.4916043988398417,2019,IL
Maize,-0.02658671478933325,-2.623639953113144,2019,IL
Maize,-0.04601305614513252,-4.497050689435211,2019,IL
Maize,-0.024216985509150152,-2.3926107112471673,2019,IL
Maize,-0.038739046668000904,-3.799828605268385,2019,IL
Maize,-0.06445218207307223,-6.241905363266575,2019,IL
Maize,-0.047385240526485094,-4.628008475189905,2019,IL
Maize,-0.04482079866792481,-4.383118679374842,2019,IL
Maize,-0.06768516563910208,-6.544534281655179,2019,IL
Maize,-0.03919364225486609,-3.843550839919685,2019,IL
Maize,-0.10032915489135177,-9.546036461506846,2019,IA
Maize,-0.09826446777516548,-9.359084396034145,2019,IA
Maize,-0.07397553620655122,-7.130558704831625,2019,OH
Maize,-0.08651745006782185,-8.288045515318721,2019,OH
Maize,-0.06869401124810251,-6.638768875811529,2019,OH
Maize,-0.06465410427804145,-6.260835293218414,2019,OH
Maize,-0.06113641433974032,-5.930509325162503,2019,OH
Maize,-0.06922125229721593,-6.687979775112895,2019,IL
Maize,-0.05900324032304037,-5.729628551241561,2019,IL
Maize,-0.062205083369088435,-6.030984779387827,2019,IL
Maize,-0.06023662655430312,-5.8458286548678355,2019,IL
Maize,-0.06565798958750703,-6.354891444895627,2019,IL
Maize,-0.0800391711738564,-7.691981245606138,2019,IL
Maize,-0.06401094627999548,-6.200526807843643,2019,IL
Maize,-0.07401319702852123,-7.134056178467418,2019,IL
Maize,-0.06391208729592725,-6.191253428846865,2019,IL
Maize,-0.058156081559393676,-5.64973274247752,2019,IL
Maize,-0.05349063338256634,-5.208518028230269,2019,IL
Maize,-0.05436871765940004,-5.291716405188396,2019,IL
Maize,-0.061860975232307616,-5.998643712552132,2019,IL
Maize,-0.04410306367081121,-4.314466463234245,2019,IN
Maize,-0.08114147959776188,-7.793677091881712,2019,IN
Maize,-0.07260617366116334,-7.003299658310846,2019,IN
Maize,-0.06814042764869516,-6.587071321301785,2019,IN
Maize,-0.06708032598719912,-6.487991612401222,2019,IN
Maize,-0.04487301720088889,-4.3881115222834115,2019,IN
Maize,-0.05459120663952063,-5.312785610694437,2019,IN
Maize,-0.05157849711908006,-5.027090396184186,2019,IN
Maize,-0.061631834384322653,-5.977101694076758,2019,IN
Maize,-0.06061985978657574,-5.88190474906376,2019,IN
Maize,-0.06334636709452264,-6.138168911767028,2019,IN
Maize,-0.07217198077121517,-6.962912384934872,2019,IN
Maize,-0.04502072458012109,-4.402233060800498,2019,IN
Maize,-0.04804644347527916,-4.691047874003596,2019,IN
Maize,-0.0650584609143265,-6.298731684202474,2019,IN
Maize,-0.05718156118241513,-5.557741668153726,2019,IN
Maize,-0.071908176141625,-6.938365532854174,2019,IN
Maize,-0.07033143156558526,-6.791515363290501,2019,IN
Maize,-0.07284253037022075,-7.025277454954648,2019,IN
Maize,-0.07271737612141398,-7.013640545207345,2019,IN
Maize,-0.07259874250011703,-7.002608582286085,2019,IA
Maize,-0.0715132289198442,-6.901603839880588,2019,IA
Maize,-0.08585245815926115,-8.227037525006375,2019,IA
Maize,-0.07828131074987689,-7.529573929746148,2019,IA
Maize,-0.048662853687375246,-4.7497791822495135,2019,IA
Maize,-0.06742057857235383,-6.51980390258421,2019,IA
Maize,-0.05816255500685617,-5.6503435119987895,2019,IA
Maize,-0.05365804831920282,-5.22438620985588,2019,MO
Maize,-0.05447628157688151,-5.301903051322199,2019,MO
Maize,-0.059004108790300235,-5.729710421937185,2019,MO
Maize,-0.053516851230738204,-5.211003224334199,2019,MO
Maize,-0.04871220096991052,-4.754479405835166,2019,MO
Maize,-0.0627800372210781,-6.084997097873391,2019,MO
Maize,-0.06913043047267217,-6.679504622325605,2019,OH
Maize,-0.08825747567156574,-8.447487907140916,2019,OH
Maize,-0.06459590251668165,-6.255379349952872,2019,OH
Maize,-0.04389972803560957,-4.295008206281459,2019,OH
Maize,-0.0413813965280591,-4.0536875748805485,2019,OH
Maize,-0.036996364826567985,-3.6320361514694977,2019,OH
Maize,-0.05325041216488626,-5.185744367756606,2019,IL
Maize,-0.02909570499081628,-2.8676500488529655,2019,IL
Maize,-0.06769131162307056,-6.545108655684196,2019,IN
Maize,-0.02542410198898997,-2.5103631146800254,2019,IN
Maize,-0.020481156863895213,-2.0272842567240823,2019,IN
Maize,-0.006549299681512541,-0.6527899762001854,2019,IN
Maize,-0.08677286135353328,-8.31146679237219,2019,IA
Maize,-0.06200888940641519,-6.0125468172739005,2019,IA
Maize,-0.06355468968024837,-6.157720414539769,2019,IA
Maize,-0.057613195472883294,-5.598497388902935,2019,OH
Maize,-0.06116805564115246,-5.933485759181256,2019,OH
Maize,-0.05976117021703348,-5.801051813548453,2019,OH
Maize,-0.05305810226901249,-5.167508894753858,2019,OH
Maize,-0.05567899646706509,-5.415729398552028,2019,OH
Maize,-0.048175560392906436,-4.70335307770231,2019,IL
Maize,-0.03430094894298439,-3.3719340268204223,2019,IL
Maize,-0.018877031412355645,-1.869997609814833,2019,IL
Maize,-0.042629337602022456,-4.173348238792929,2019,IL
Maize,-0.03679144434849952,-3.612286358747807,2019,IL
Maize,-0.03816379857179897,-3.744473719949526,2019,IN
Maize,-0.03705634049196952,-3.6378157109065112,2019,IN
Maize,-0.037273049830270036,-3.658696033538833,2019,IN
Maize,-0.03597987685104826,-3.5340294721253773,2019,IN
Maize,-0.039840423583976256,-3.9057229278697703,2019,IN
Maize,-0.051946691830907485,-5.062052482444557,2019,IN
Maize,-0.044743431197200534,-4.375720756932944,2019,IN
Maize,-0.13270866378581148,-12.427981604869808,2019,IA
Maize,-0.12738621114983364,-11.960641089098933,2019,IA
Maize,-0.1022474395631074,-9.719386592654523,2019,IA
Maize,-0.12748181075360532,-11.969057214631585,2019,IA
Maize,-0.11541894706161261,-10.900721310610672,2019,IA
Maize,-0.10191561265516426,-9.689424084952137,2019,IA
Maize,-0.03147384647467371,-3.098370068533862,2019,MO
Maize,-0.03843044260056019,-3.770136259733825,2019,MO
Maize,-0.03968709766347251,-3.8909880547924214,2019,IN
Maize,-0.08796930692159004,-8.42110153249227,2019,IA
Maize,-0.07984932591506208,-7.674455342344744,2019,IA
Maize,-0.028071879375950494,-2.7681525355807923,2019,MO
Maize,-0.0510622584568916,-4.978049050956068,2019,MO
Maize,-0.04649630781722266,-4.543191499669286,2019,MO
Maize,-0.029697921687529417,-2.926127162070258,2019,OH
Maize,-0.04556280154774992,-4.45404036537308,2019,OH
Maize,-0.030201736293879438,-2.9750220790800364,2019,OH
Maize,-0.03615552192862543,-3.5509717570442745,2019,OH
Maize,-0.03759246385831288,-3.6894638834026328,2019,OH
Maize,-0.041565552046470604,-4.071354990958853,2019,OH
Maize,-0.055015602528091866,-5.352961949242053,2019,OH
Maize,-0.05224946959406313,-5.090793230583223,2019,OH
Maize,-0.04640891683677795,-4.534849071063118,2019,OH
Maize,-0.07251938180776284,-6.99522795205395,2019,IL
Maize,-0.04037802267784525,-3.9573692404004546,2019,IL
Maize,-0.045259422356761,-4.42504931201807,2019,IN
Maize,-0.051817833565047065,-5.049818154932906,2019,IN
Maize,-0.043600394072009885,-4.2663561637007685,2019,IN
Maize,-0.08391142935930225,-8.04873056829809,2019,IN
Maize,-0.05416960634088077,-5.272857036472556,2019,IN
Maize,-0.03992950932553691,-3.9142831764987562,2019,IA
Maize,-0.05643198704515917,-5.486923655484577,2019,IA
Maize,-0.06824124726357784,-6.596488702059911,2019,IA
Maize,-0.0633375745835204,-6.137343626956337,2019,OH
Maize,-0.050866931524844804,-4.959486892014331,2019,OH
Maize,-0.10105972329174542,-9.61209513583029,2019,OH
Maize,-0.06687347756479486,-6.46864680033744,2019,OH
Maize,-0.09273983238291385,-8.856940582144512,2019,IL
Maize,-0.06265634835014564,-6.073380138771345,2019,IL
Maize,-0.04994571276756299,-4.871893448470599,2019,IL
Maize,-0.05557555319962226,-5.405944786484918,2019,IL
Maize,-0.0646933513517188,-6.264514208928307,2019,IL
Maize,-0.07258874524585081,-7.001678859070659,2019,IL
Maize,-0.07634012855430138,-7.349897649264136,2019,IL
Maize,-0.05970357624711045,-5.795626365924789,2019,IL
Maize,-0.06612890932461322,-6.39898039280501,2019,IL
Maize,-0.05214632346806104,-5.081003208690293,2019,IL
Maize,-0.07619538941821806,-7.336486582962198,2019,IL
Maize,-0.05968897358541818,-5.794250721282667,2019,IL
Maize,-0.07906254558640312,-7.601786836648605,2019,IL
Maize,-0.08205779819703089,-7.878128762305369,2019,IL
Maize,-0.04465175399896375,-4.3669537890691394,2019,IL
Maize,-0.05463084715968684,-5.316538986732544,2019,IL
Maize,-0.03780197646138035,-3.7096400408738073,2019,IL
Maize,-0.025977772599368,-2.56432532141736,2019,IN
Maize,-0.024699289871782045,-2.439675830157806,2019,IN
Maize,-0.05803117497424799,-5.637947036745993,2019,IN
Maize,-0.05797091516208976,-5.632260625830254,2019,OH
Maize,-0.04419706657905588,-4.323460758912045,2019,OH
Maize,-0.044901465228469134,-4.3908314532353,2019,OH
Maize,-0.013227014482061558,-1.3139921940325539,2019,OH
Maize,-0.053734646889820804,-5.231645608368318,2019,IN
Maize,-0.05267528648634073,-5.13119857080958,2019,IN
Maize,-0.04390885655376238,-4.2958818470488325,2019,IN
Maize,-0.07072540140563832,-6.8282294624756545,2019,IN
Maize,-0.05566459065784229,-5.414366825779804,2019,IN
Maize,-0.06666719027611338,-6.449350480854887,2019,IN
Maize,-0.047698212326535795,-4.657852548631547,2019,IN
Maize,-0.054594102680679525,-5.313059828367461,2019,IN
Maize,-0.08230433154251006,-7.900837076120093,2019,IN
Maize,-0.05172863158111892,-5.0413480325677495,2019,IA
Maize,-0.04225377102180713,-4.1373521918644744,2019,IA
Maize,-0.05593692953166087,-5.44012266328081,2019,OH
Maize,-0.05457177775428398,-5.310945925801236,2019,OH
Maize,-0.07107114208943881,-6.860437166054634,2019,IL
Maize,-0.04164352170434918,-4.078834223010597,2019,IN
Maize,-0.037131844267825787,-3.6450911450052637,2019,IN
Maize,-0.033311362696003446,-3.276264893038716,2019,IN
Maize,-0.018008293897887495,-1.7847113551230032,2019,IN
Maize,-0.028157924366631507,-2.776518489060409,2019,IN
Maize,-0.03206877200316035,-3.1560021768259783,2019,IN
Maize,-0.03497077006444786,-3.436635874584215,2019,IN
Maize,-0.025663542699859505,-2.5337033082304727,2019,IN
