croptype,predictions,tauPercents,year,state
Soy,-0.05375040385912467,-5.233138858654862,2020,IA
Soy,-0.0459950770933927,-4.495333621532671,2020,IA
Soy,-0.029717875863592397,-2.9280641718941958,2020,MI
Soy,-0.025271150951157888,-2.495450833145141,2020,MI
Soy,-0.029021964750583464,-2.860487221942154,2020,MI
Soy,-0.033441724513571226,-3.288873153113503,2020,MI
Soy,-0.03591160218923724,-3.5274430657715405,2020,MI
Soy,-0.03534785427623421,-3.4730415302025253,2020,MO
Soy,-0.04231592845592787,-4.143310582899174,2020,MO
Soy,-0.04688499120618266,-4.580286765872598,2020,MO
Soy,-0.04654071887426834,-4.54743074330165,2020,MO
Soy,-0.05029034793888239,-4.904672291073819,2020,MO
Soy,-0.054641336241257006,-5.317532124069901,2020,MO
Soy,-0.04286013113102661,-4.195461857987281,2020,MO
Soy,-0.04746650900522638,-4.635758896918896,2020,MO
Soy,-0.040317017153673966,-3.9515099306448698,2020,MO
Soy,-0.03652475160776789,-3.586577027130289,2020,MO
Soy,-0.03398672867010661,-3.341566758806913,2020,MO
Soy,-0.02778854196638977,-2.740599212534156,2020,MO
Soy,-0.030837814520428657,-3.0367179311927006,2020,MO
Soy,-0.031677834703662255,-3.1181348444503265,2020,MO
Soy,-0.027648570068849878,-2.7269846768483763,2020,MO
Soy,-0.03507876050775031,-3.4470632320452776,2020,MO
Soy,-0.03477898694902648,-3.418114875826017,2020,MO
Soy,-0.02492513005409283,-2.461706383768869,2020,MO
Soy,-0.02955476721778215,-2.9122296085531074,2020,MO
Soy,-0.028995514862578658,-2.857917858728798,2020,MO
Soy,-0.03920009367470784,-3.844171183542655,2020,OH
Soy,-0.033444642759384316,-3.2891553795426964,2020,OH
Soy,-0.03718598223923491,-3.6503074631042742,2020,OH
Soy,-0.10775837904717488,-10.215549173026616,2020,IL
Soy,-0.10974168768202691,-10.393442982151036,2020,IL
Soy,-0.10288579952052342,-9.776999730268221,2020,IL
Soy,-0.09666956088607341,-9.214405231074018,2020,IL
Soy,-0.10564147366795777,-10.025282669061319,2020,IL
Soy,-0.0965711958976518,-9.205474667875546,2020,IL
Soy,-0.08720663051029863,-8.351229825494567,2020,IL
Soy,-0.09293557933188723,-8.874779811901302,2020,IL
Soy,-0.08763380805092226,-8.390371760865833,2020,IL
Soy,-0.07491857791312688,-7.218097178535999,2020,IL
Soy,-0.032203667383620356,-3.1690651036735407,2020,IN
Soy,-0.03521826185384096,-3.4605315572468265,2020,IN
Soy,-0.03298668490685361,-3.2448557459155647,2020,IN
Soy,-0.037558648982952955,-3.6862070995644425,2020,IN
Soy,-0.034500795616987615,-3.3912428949497198,2020,IN
Soy,-0.0327641009208433,-3.223317203262077,2020,IN
Soy,-0.03285737051784467,-3.232343104538027,2020,IN
Soy,-0.04035740593627666,-3.9553891338909186,2020,IN
Soy,-0.042061438490538096,-4.118912912977635,2020,IN
Soy,-0.03936015267313673,-3.8595605575593717,2020,IN
Soy,-0.053856789049487035,-5.243220112959845,2020,IA
Soy,-0.04841249365818287,-4.725929348787073,2020,IA
Soy,-0.04593892796911741,-4.489970967598566,2020,IA
Soy,-0.06564508180652309,-6.353682686543005,2020,IA
Soy,-0.030721171520054786,-3.0254071833991425,2020,OH
Soy,-0.03676975670630848,-3.610195913834413,2020,OH
Soy,-0.024724129060163413,-2.4420991193320196,2020,OH
Soy,-0.023039814593568835,-2.2776424760755587,2020,OH
Soy,-0.010330988076312731,-1.0277806715223603,2020,OH
Soy,-0.014099501439681285,-1.4000568981172967,2020,OH
Soy,-0.06686345188778295,-6.46770908049914,2020,IL
Soy,-0.043895230187793094,-4.294577738825001,2020,IN
Soy,-0.04100775626941556,-4.0178314716654455,2020,IN
Soy,-0.032680960845731015,-3.2152708481025916,2020,IN
Soy,-0.044065232914612264,-4.310846538671431,2020,IN
Soy,-0.0430167738813668,-4.210467769022652,2020,IN
Soy,-0.040903035432136685,-4.007779612302931,2020,IN
Soy,-0.07102345732726029,-6.855995722257735,2020,IA
Soy,-0.05278564348126204,-5.141667428980612,2020,IA
Soy,-0.04036322973817905,-3.9559484770496423,2020,OH
Soy,-0.07468670532609094,-7.19658110430117,2020,IL
Soy,-0.07947402021952772,-7.639798536549902,2020,IL
Soy,-0.07454568700730269,-7.183493199395219,2020,IL
Soy,-0.06882949813800167,-6.651417241790469,2020,IL
Soy,-0.07188536104728883,-6.936242298663931,2020,IL
Soy,-0.03130743427610321,-3.082243113428096,2020,IN
Soy,-0.03045657241823145,-2.999744398214954,2020,IN
Soy,-0.030280597120888476,-2.9826732473867246,2020,IN
Soy,-0.04708061966874728,-4.5989517519101515,2020,IN
Soy,-0.056218306089733855,-5.4667258531651,2020,IA
Soy,-0.04420573669229044,-4.324290281745114,2020,MI
Soy,-0.029717958655173883,-2.928072208632948,2020,OH
Soy,-0.025496485210947977,-2.517419473321225,2020,OH
Soy,-0.0435589204491075,-4.262385660322221,2020,OH
Soy,-0.02102127642157774,-2.080186948440965,2020,OH
Soy,-0.027814657596543987,-2.7431391699077046,2020,OH
Soy,-0.024783879357149336,-2.4479280587408003,2020,OH
Soy,-0.038676127475839824,-3.793775577774672,2020,OH
Soy,-0.01873674740549395,-1.8562305742613194,2020,OH
Soy,-0.04343471948686111,-4.250494218049061,2020,OH
Soy,-0.03885620773075936,-3.8110988593561768,2020,OH
Soy,-0.03884235753353221,-3.809766614878407,2020,OH
Soy,-0.024662417144418483,-2.4360784486009646,2020,OH
Soy,-0.02231903642539558,-2.207180943713305,2020,OH
Soy,-0.02629082275222256,-2.5948228003996876,2020,OH
Soy,-0.016447336653309608,-1.6312817714280836,2020,OH
Soy,-0.014316009903801054,-1.4214023095460826,2020,OH
Soy,-0.019155400215287274,-1.8973101394574088,2020,OH
Soy,-0.03696418953032981,-3.6289354338018165,2020,OH
Soy,-0.034196035144304276,-3.361795877553486,2020,OH
Soy,-0.01266717855027449,-1.2587287531115599,2020,OH
Soy,-0.02029857445763017,-2.0093945294103244,2020,OH
Soy,-0.03798601228535194,-3.727359286071452,2020,OH
Soy,-0.03892280900583961,-3.817504949491457,2020,OH
Soy,-0.044092073747366574,-4.313414880767519,2020,OH
Soy,-0.06535088094610957,-6.326127806278836,2020,OH
Soy,-0.029664742424104617,-2.922906269038561,2020,OH
Soy,-0.002880322442016065,-0.2876178293114262,2020,OH
Soy,-0.03304885132533446,-3.2508704797442722,2020,OH
Soy,-0.019282676675933943,-1.9097955080391582,2020,OH
Soy,-0.04919671694311312,-4.800616204028629,2020,OH
Soy,-0.009957663821451685,-0.9908250437027144,2020,OH
Soy,-0.01670577368566298,-1.6567006063178846,2020,OH
Soy,-0.045572361570170555,-4.454953782523241,2020,OH
Soy,-0.03547021090512126,-3.4848515209075503,2020,OH
Soy,-0.039282696589281914,-3.8521136072179885,2020,OH
Soy,-0.031263140603047086,-3.0779501749169214,2020,OH
Soy,-0.030861818649504668,-3.0390454223963026,2020,OH
Soy,-0.011883618355960142,-1.1813287035876585,2020,OH
Soy,-0.04744457164154508,-4.633666833932537,2020,OH
Soy,-0.036576705186096715,-3.591585919336593,2020,OH
Soy,-0.01103032189059554,-1.096971094752186,2020,OH
Soy,-0.006621860945611856,-0.65999847381224,2020,OH
Soy,-0.028415687502374345,-2.8015758889467834,2020,OH
Soy,-0.03701057679278224,-3.6334057199836955,2020,OH
Soy,-0.01657809941341964,-1.6441438955703935,2020,OH
Soy,-0.009555601051049044,-0.9510091368139628,2020,OH
Soy,-0.007766457234029576,-0.7736376229697917,2020,OH
Soy,-0.022383450034307046,-2.2134799292419682,2020,OH
Soy,-0.020598700931814647,-2.0387996914788764,2020,OH
Soy,-0.031568457534271274,-3.1075376007365985,2020,OH
Soy,-0.04154198260061666,-4.06909397930918,2020,OH
Soy,-0.0797005295478049,-7.660716614583595,2020,IL
Soy,-0.096383697429905,-9.18844923742479,2020,IL
Soy,-0.0792243164832238,-7.616732969499418,2020,IL
Soy,-0.09062391014498268,-8.6638847823872,2020,IL
Soy,-0.08847332912973829,-8.467247700793923,2020,IL
Soy,-0.07550141722231953,-7.272158362660052,2020,IL
Soy,-0.07480276469067078,-7.207351185132593,2020,IL
Soy,-0.08188155587339171,-7.861891558861245,2020,IL
Soy,-0.08655438914210394,-8.291433207448495,2020,IL
Soy,-0.0749208033143128,-7.218303655262826,2020,IL
Soy,-0.0888481407039134,-8.501548807144378,2020,IL
Soy,-0.07954930154052603,-7.646751272814878,2020,IL
Soy,-0.08079267973277876,-7.761509929275901,2020,IL
Soy,-0.03352138852623851,-3.296577242674281,2020,IN
Soy,-0.02897405611542751,-2.855833288984344,2020,IN
Soy,-0.0367287395779883,-3.606242199787013,2020,IN
Soy,-0.025066031552042355,-2.475448707267114,2020,IN
Soy,-0.029679589270539306,-2.924347547042272,2020,IN
Soy,-0.031760552104038345,-3.1261483290477066,2020,IN
Soy,-0.027119167213904172,-2.6754744311946244,2020,IN
Soy,-0.044131638870353374,-4.317200657383092,2020,IN
Soy,-0.023585280063552937,-2.330932112600692,2020,IN
Soy,-0.033138889032745325,-3.2595811574096634,2020,IN
Soy,-0.04431722984180941,-4.334956873317076,2020,IN
Soy,-0.051455597122803585,-5.015417508663278,2020,IN
Soy,-0.03735272325661777,-3.6663715695524624,2020,IN
Soy,-0.03985633676713796,-3.907252081534718,2020,IN
Soy,-0.041018149497868604,-4.018829031086435,2020,IN
Soy,-0.04442113181950415,-4.344896144130306,2020,IN
Soy,-0.04012357132005576,-3.9329279531705175,2020,IN
Soy,-0.0406485725355203,-3.9833500457731374,2020,IN
Soy,-0.03051148534681779,-3.0050708200776266,2020,IN
Soy,-0.04291099729075698,-4.200334942988704,2020,IN
Soy,-0.04697893694030145,-4.589250619817264,2020,IN
Soy,-0.050620078623314295,-4.936022969641163,2020,IN
Soy,-0.03216506331239105,-3.165326963212356,2020,IA
Soy,-0.03334705926708427,-3.2797175371000242,2020,IA
Soy,-0.02313616825241789,-2.2870579291603743,2020,IA
Soy,-0.039948907689016246,-3.916147064080633,2020,IA
Soy,-0.02489260924947253,-2.45853430840024,2020,IA
Soy,-0.020370527836596434,-2.01644503092413,2020,IA
Soy,-0.01033031559582202,-1.027714114613365,2020,IA
Soy,-0.021921767024474,-2.1683231310734574,2020,IA
Soy,-0.04485659168307394,-4.386541034607894,2020,IA
Soy,-0.037333511757914696,-3.6645208383972006,2020,IA
Soy,-0.021559365905311965,-2.1328623967698634,2020,IA
Soy,-0.02021043794206599,-2.000757598277203,2020,IA
Soy,-0.04032779004907449,-3.952544645408318,2020,IA
Soy,-0.05135694304073248,-5.006046429626698,2020,IA
Soy,-0.03353199593675417,-3.297603010137351,2020,IA
Soy,-0.02574052615054858,-2.5412063112684513,2020,IA
Soy,-0.03489291982016879,-3.4291181004721616,2020,IA
Soy,-0.03270311728205912,-3.2174152290355695,2020,IA
Soy,-0.034186235147122844,-3.3608488187848895,2020,IA
Soy,-0.0430470226172026,-4.213365237456346,2020,IA
Soy,-0.03380538691687477,-3.3240369596641006,2020,IA
Soy,-0.027173392260715454,-2.6807517150676974,2020,MO
Soy,-0.01716043128943447,-1.7014029722618562,2020,MO
Soy,-0.02175210779765843,-2.1517236763322956,2020,MO
Soy,-0.02366322458289087,-2.3385445844722796,2020,MO
Soy,-0.02555040007687102,-2.5226750919008945,2020,OH
Soy,-0.018713776269602276,-1.8539760745028055,2020,OH
Soy,-0.024961302138350315,-2.4652344833341444,2020,OH
Soy,-0.022732332841964756,-2.247590014358214,2020,OH
Soy,-0.02428897339080123,-2.3996370075284323,2020,OH
Soy,-0.03390635739252779,-3.3337978848455685,2020,OH
Soy,-0.011160244792032118,-1.109820028524966,2020,OH
Soy,-0.037188240370451806,-3.650525033107077,2020,OH
Soy,-0.09922116287123431,-9.445758648468683,2020,IL
Soy,-0.09038905189516432,-8.642431223047897,2020,IL
Soy,-0.09061431705416699,-8.663008582536435,2020,IL
Soy,-0.09751260775535803,-9.290909489651112,2020,IL
Soy,-0.10259634874428863,-9.750880832920716,2020,IL
Soy,-0.09912054313468742,-9.436646646144741,2020,IL
Soy,-0.08330256565287844,-7.99272773026386,2020,IL
Soy,-0.07658082641466778,-7.372195647014868,2020,IL
Soy,-0.09349345628518638,-8.925602294444579,2020,IL
Soy,-0.10315730053910209,-9.801492041746474,2020,IL
Soy,-0.08962826460616716,-8.572901100505636,2020,IL
Soy,-0.05812721013713654,-5.647008676747811,2020,IL
Soy,-0.07549880740100533,-7.271916359246733,2020,IL
Soy,-0.035089862268027516,-3.4481351336533295,2020,IN
Soy,-0.025711427968991885,-2.538370396335621,2020,IN
Soy,-0.029664598231832193,-2.922892271270816,2020,IN
Soy,-0.03196987310942039,-3.146423938945153,2020,IN
Soy,-0.02594620081770898,-2.5612490550092626,2020,IN
Soy,-0.02467794111803185,-2.4375930165886572,2020,IN
Soy,-0.031610118173819195,-3.1115741186049872,2020,IN
Soy,-0.040238586517791,-3.9439764910707664,2020,IA
Soy,-0.04858015753345152,-4.741902029626877,2020,IA
Soy,-0.05712654405661489,-5.552545583610713,2020,IA
Soy,-0.05068272816257914,-4.941978497445321,2020,MO
Soy,-0.04171610292722234,-4.085796045870249,2020,MO
Soy,-0.047421373511478605,-4.631454487670739,2020,MO
Soy,-0.02018042328388564,-1.997816140371378,2020,OH
Soy,-0.01603259727343453,-1.5904759289208648,2020,OH
Soy,-0.020436613402628916,-2.022920115658966,2020,OH
Soy,-0.018362738798277333,-1.8195170946006756,2020,OH
Soy,-0.029840978462269425,-2.94001324395724,2020,OH
Soy,-0.019020069728397114,-1.8840329562897828,2020,OH
Soy,-0.0233369114933235,-2.3066711731511536,2020,IL
Soy,-0.024175432738480922,-2.388554769517204,2020,IL
Soy,-0.027472778161572817,-2.709883364866039,2020,IL
Soy,-0.016332517453462782,-1.6199865054668305,2020,IL
Soy,-0.02224506627887745,-2.199946927011942,2020,IL
Soy,-0.02501823652366205,-2.4707874071777103,2020,IL
Soy,-0.04444344967828334,-4.34703093740757,2020,IN
Soy,-0.043658267514190385,-4.271896438883116,2020,IN
Soy,-0.04576625139077546,-4.473477198585096,2020,IA
Soy,-0.05760187348572515,-5.597428570252106,2020,IA
Soy,-0.028594580969661734,-2.818962496829225,2020,MI
Soy,-0.033278039651184296,-3.2730417099758324,2020,MI
Soy,-0.049576915487596504,-4.836803991475602,2020,MO
Soy,-0.04516921306573827,-4.41642717458437,2020,MO
Soy,-0.04819075721880805,-4.704801273250581,2020,MO
Soy,-0.04333338784593794,-4.240791271911171,2020,MO
Soy,-0.03699104323215788,-3.631523318887231,2020,MO
Soy,-0.040986720960352864,-4.0158124358504965,2020,OH
Soy,-0.05120648422628179,-4.991752676708916,2020,OH
Soy,-0.027373227648583322,-2.7001976017428597,2020,OH
Soy,-0.018217029282565817,-1.8052102216857602,2020,OH
Soy,-0.012275038114397865,-1.2200007150472092,2020,OH
Soy,-0.011736470237669017,-1.1667866521628545,2020,OH
Soy,-0.014545356075673024,-1.4440083411523918,2020,OH
Soy,-0.05223862626519942,-5.0897640932624055,2020,OH
Soy,-0.028140164247376375,-2.774791773101082,2020,OH
Soy,-0.031927277864693265,-3.1422983493055057,2020,OH
Soy,-0.020333375788789448,-2.01280467358268,2020,OH
Soy,-0.03925109288855201,-3.8490749301741567,2020,OH
Soy,-0.046839269161690386,-4.5759238817594365,2020,OH
Soy,-0.025756767183902365,-2.542789129934031,2020,OH
Soy,-0.03175073118035653,-3.125196933671903,2020,OH
Soy,-0.04027429395155619,-3.9474063439319695,2020,OH
Soy,-0.04290516416863821,-4.199776130213673,2020,OH
Soy,-0.03583461937535671,-3.520016051003916,2020,OH
Soy,-0.03136369686915,-3.087695804350099,2020,OH
Soy,-0.020102292418659403,-1.990158845820733,2020,OH
Soy,-0.09561387763351377,-9.11851379251557,2020,IL
Soy,-0.09802558409010668,-9.337429173660883,2020,IL
Soy,-0.09778953259426214,-9.316025612128243,2020,IL
Soy,-0.10408974382121575,-9.885557835165738,2020,IL
Soy,-0.07291201181248248,-7.031737248350478,2020,IL
Soy,-0.059517800583467804,-5.778123860175411,2020,IN
Soy,-0.08763016106257744,-8.39003766101014,2020,IN
Soy,-0.059673010305545164,-5.7927468765381684,2020,IN
Soy,-0.0600994163929975,-5.832908859486641,2020,IN
Soy,-0.055499261272842874,-5.398727748453435,2020,IN
Soy,-0.039584207728954345,-3.8810988961080484,2020,IA
Soy,-0.05002165412284921,-4.879117331508731,2020,IA
Soy,-0.03810651211327367,-3.7389594237897117,2020,IA
Soy,-0.04006490016883784,-3.927291422110124,2020,IA
Soy,-0.033627397523470166,-3.306828132196793,2020,OH
Soy,-0.03164997035571729,-3.1154352568391275,2020,OH
Soy,-0.0244905701584615,-2.4193109420627468,2020,OH
Soy,-0.023012636466448202,-2.274986529328582,2020,OH
Soy,-0.06420899195543261,-6.219101548483385,2020,IL
Soy,-0.054081291884175035,-5.264490890886087,2020,IL
Soy,-0.06589631118301445,-6.377206437400018,2020,IL
Soy,-0.06791777005894069,-6.566269908039956,2020,IL
Soy,-0.06046914107109384,-5.86771832159072,2020,IL
Soy,-0.05350914837961951,-5.210273075992244,2020,IL
Soy,-0.06117009309076943,-5.933677414769423,2020,IL
Soy,-0.05221595368463079,-5.087612208897729,2020,IL
Soy,-0.054374795588092675,-5.292292033633372,2020,IL
Soy,-0.042058042742286514,-4.118587324390988,2020,IA
Soy,-0.03085112683029885,-3.038008727857866,2020,IA
Soy,-0.0384431091671524,-3.771355153991429,2020,IA
Soy,-0.04402421598868805,-4.306921583257905,2020,IA
Soy,-0.04316938761856036,-4.22508545206245,2020,IA
Soy,-0.03837129453565802,-3.7644442811746837,2020,IA
Soy,-0.05092637201902661,-4.9651359791868295,2020,IA
Soy,-0.04715048671051211,-4.605616908092436,2020,IA
Soy,-0.03617709851107165,-3.553052775003307,2020,IA
Soy,-0.03288846059822433,-3.2353515720020654,2020,IA
Soy,-0.04925396972728977,-4.806066477779691,2020,MI
Soy,-0.03424276041907288,-3.366311218703155,2020,MI
Soy,-0.06245703540438636,-6.054657481709603,2020,MO
Soy,-0.06439884170057895,-6.236904138191967,2020,MO
Soy,-0.05253385697211586,-5.117780373466163,2020,MO
Soy,-0.05425622202588824,-5.281061537524778,2020,MO
Soy,-0.04311308912855543,-4.219693317209949,2020,MO
Soy,-0.044752450784711316,-4.376583244598075,2020,MO
Soy,-0.03830154812798171,-3.757731962795241,2020,MO
Soy,-0.046267559952958455,-4.521353460988231,2020,MO
Soy,-0.06061334200603722,-5.881291305975067,2020,MO
Soy,-0.019891703287905665,-1.9695168651546635,2020,OH
Soy,-0.02349293392060831,-2.3219123344318526,2020,OH
Soy,-0.025416778059071696,-2.5096491047970404,2020,OH
Soy,-0.022878707738868114,-2.2618974661404834,2020,OH
Soy,-0.02212891542468976,-2.188586707571094,2020,OH
Soy,-0.01481947502030578,-1.4710207031039313,2020,OH
Soy,-0.032808534996468554,-3.2276172901683275,2020,OH
Soy,-0.018625640006913413,-1.8453254695458443,2020,OH
Soy,-0.018587637533785405,-1.8415952782868117,2020,OH
Soy,-0.02628868323305911,-2.5946143999335147,2020,OH
Soy,-0.025450124880442557,-2.512900043909183,2020,OH
Soy,-0.02076804875905608,-2.0553878032851025,2020,OH
Soy,-0.025685145344754932,-2.5358088152848346,2020,OH
Soy,-0.0227000538809048,-2.244434617196567,2020,OH
Soy,-0.02351242662497306,-2.3238163259605926,2020,OH
Soy,-0.028119702808830204,-2.772802385125006,2020,OH
Soy,-0.01452185403256679,-1.4416920467693384,2020,OH
Soy,-0.018657923463413363,-1.8484941905624108,2020,OH
Soy,-0.02615387756175937,-2.5814827164466703,2020,OH
Soy,-0.014275862587124778,-1.4174445639211886,2020,OH
Soy,-0.015187220156507175,-1.507247594475436,2020,OH
Soy,-0.034414913493947694,-3.3829455734946,2020,OH
Soy,-0.011703035226722478,-1.1634821073492452,2020,OH
Soy,-0.027094484954154053,-2.673072212328509,2020,OH
Soy,-0.028139824854699926,-2.7747587755718395,2020,OH
Soy,-0.0261099649305789,-2.57720471909868,2020,OH
Soy,-0.025900155124892486,-2.5567623169181375,2020,OH
Soy,-0.0193641360458188,-1.9177855488526907,2020,OH
Soy,-0.034139249925465125,-3.356308100173322,2020,OH
Soy,-0.035057358248892,-3.44499675898553,2020,OH
Soy,-0.03950127508064914,-3.87312717053373,2020,OH
Soy,-0.03219001664000117,-3.1677432803849603,2020,OH
Soy,-0.01538783004856655,-1.5270042331493094,2020,OH
Soy,-0.03214254429165777,-3.163146316649612,2020,OH
Soy,-0.03905673963958028,-3.830385869414188,2020,OH
Soy,-0.028276021239551228,-2.787999600246205,2020,OH
Soy,-0.02679759917474848,-2.6441729418361537,2020,OH
Soy,-0.019480930203663024,-1.9292403095514277,2020,OH
Soy,-0.015135387046573369,-1.502142276501206,2020,OH
Soy,-0.017862846941591876,-1.7704252014143051,2020,OH
Soy,-0.024621474481996575,-2.4320838401219347,2020,OH
Soy,-0.022595884394548914,-2.2342509397571986,2020,OH
Soy,-0.02009564614716503,-1.989507443642602,2020,OH
Soy,-0.023915967422775432,-2.3632246990687555,2020,OH
Soy,-0.017674764601325804,-1.7519482155599508,2020,OH
Soy,-0.016349989210933814,-1.6217053621868427,2020,OH
Soy,-0.020292798193813053,-2.0088285081867774,2020,OH
Soy,-0.016513760372175043,-1.6378155705108366,2020,OH
Soy,-0.0178671935466958,-1.7708521656575549,2020,OH
Soy,-0.018729075930260363,-1.85547766387687,2020,OH
Soy,-0.023777921088311203,-2.349745369764955,2020,OH
Soy,-0.027372216544195423,-2.700099221435981,2020,OH
Soy,-0.011942656777663856,-1.1871626297612736,2020,OH
Soy,-0.009617249506903233,-0.9571151659390265,2020,OH
Soy,-0.013579234753077377,-1.3487452857164683,2020,OH
Soy,-0.020242829026196424,-2.00393184857357,2020,OH
Soy,-0.01794224452295723,-1.7782240824616213,2020,OH
Soy,-0.006411426467552564,-0.6390917127661488,2020,OH
Soy,-0.012415335376059159,-1.2338583063400077,2020,OH
Soy,-0.010205907993720375,-1.015400443910608,2020,OH
Soy,-0.01967512940609084,-1.9482837236970307,2020,OH
Soy,-0.012199473533027217,-1.2125361637291499,2020,OH
Soy,-0.016572765854305494,-1.6436193073986693,2020,OH
Soy,-0.013656988301792678,-1.3564154726597333,2020,OH
Soy,-0.012668609390720884,-1.2588700360151028,2020,OH
Soy,-0.0033713562472347802,-0.33656796068793904,2020,OH
Soy,-0.007336502094816054,-0.7309655656425273,2020,OH
Soy,-0.013642997580141617,-1.3550353680716443,2020,OH
Soy,-0.013923320948258265,-1.3826839813477543,2020,OH
Soy,-0.014042213858410035,-1.3944081840644662,2020,OH
Soy,0.018840284878012602,1.9018882894491496,2020,OH
Soy,-6.410420748541746e-4,-0.0640836651280674,2020,OH
Soy,-0.011741181990457122,-1.167252328734325,2020,OH
Soy,-0.0792957126315606,-7.623328543484065,2020,IL
Soy,-0.07486145391191483,-7.21279695362319,2020,IL
Soy,-0.028228853043928217,-2.783414177452237,2020,IN
Soy,-0.029552007924880015,-2.911961714587785,2020,IN
Soy,-0.03944636907512305,-3.8678490830249213,2020,IN
Soy,-0.03667587321969538,-3.601146078144435,2020,IN
Soy,-0.018310937203713,-1.8144310572997924,2020,IN
Soy,-0.026741822020818484,-2.6387425594401215,2020,IN
Soy,-0.0483723609229945,-4.722105663012344,2020,IN
Soy,-0.03525995248626635,-3.4645562648433326,2020,IN
Soy,-0.05020731955174967,-4.896776351601262,2020,IN
Soy,-0.04420803447633307,-4.324510123611603,2020,IN
Soy,-0.04737649662734671,-4.627174548469504,2020,IN
Soy,-0.055565232198378556,-5.40496847608517,2020,IN
Soy,-0.05134610775527026,-5.005017137446243,2020,IN
Soy,-0.056670709355093385,-5.509483342531096,2020,IN
Soy,-0.02783921265370025,-2.7455272883639137,2020,IN
Soy,-0.02799723376630122,-2.7608943341564163,2020,IN
Soy,-0.046272711782484044,-4.521845349431464,2020,IN
Soy,-0.0433939432584039,-4.246589834724157,2020,IN
Soy,-0.0368601481195415,-3.6189083306772507,2020,IN
Soy,-0.027055915838318362,-2.6693183263851616,2020,IN
Soy,-0.040068263798391276,-3.9276145745684943,2020,IN
Soy,-0.045948220597541056,-4.490858502685324,2020,IN
Soy,-0.05284968026647997,-5.147741657160488,2020,IA
Soy,-0.05763962062653537,-5.600991930154963,2020,IA
Soy,-0.058571805368066575,-5.688948242957725,2020,IA
Soy,-0.06328275877013731,-6.132198328080374,2020,IA
Soy,-0.04885937268072273,-4.768495820613039,2020,IA
Soy,-0.06831156935975849,-6.6030568018210385,2020,IA
Soy,-0.062160484606594305,-6.026793784140283,2020,IA
Soy,-0.05697929800151385,-5.538637544606761,2020,IA
Soy,-0.06144786053719864,-5.959802348492871,2020,IA
Soy,-0.06453559432158353,-6.24972561059961,2020,IA
Soy,-0.05404601354667315,-5.261148720669562,2020,IA
Soy,-0.03604079331403188,-3.5399056588681477,2020,MI
Soy,-0.03914460184933243,-3.8388351730300307,2020,MI
Soy,-0.037639823838022786,-3.69402504042996,2020,MI
Soy,-0.03587471378801408,-3.523884281745804,2020,MI
Soy,-0.044839245736819064,-4.384882514303179,2020,MO
Soy,-0.045238278155859284,-4.423028434694709,2020,MO
Soy,-0.0423373682045102,-4.145365704189496,2020,MO
Soy,-0.05525109609364442,-5.375248093476836,2020,MO
Soy,-0.05381601049674981,-5.239355989827876,2020,MO
Soy,-0.03948644403974688,-3.87170149837891,2020,MO
Soy,-0.04567056680716583,-4.464336345714792,2020,MO
Soy,-0.050298505272553064,-4.905448012228552,2020,MO
Soy,-0.04642131211495644,-4.5360323808314895,2020,MO
Soy,-0.04693791336476086,-4.585336449446597,2020,MO
Soy,-0.050245993601750936,-4.900454307306745,2020,MO
Soy,-0.05295435779521935,-5.157670037510941,2020,MO
Soy,-0.03971260230898157,-3.893439249813746,2020,MO
Soy,-0.029151377438408656,-2.8730574939908937,2020,OH
Soy,-0.021644873751659313,-2.141230447162412,2020,OH
Soy,-0.028733982167046982,-2.8325087056195075,2020,OH
Soy,-0.028566765022714463,-2.816259276649613,2020,OH
Soy,-0.022434116104903715,-2.2184342624619213,2020,OH
Soy,-0.023539387431254267,-2.3264497191275546,2020,OH
Soy,0.002609848794315395,0.2613257414362691,2020,OH
Soy,-0.027697781817837767,-2.731771534275973,2020,OH
Soy,-0.00378976363459665,-0.37825915434309687,2020,OH
Soy,-0.021916622341256315,-2.1678198167926155,2020,OH
Soy,-0.022292194410682132,-2.2045559521954528,2020,OH
Soy,-0.027150705744309705,-2.6785438553006635,2020,OH
Soy,-0.00963401673890099,-0.958775827044378,2020,OH
Soy,-0.006290825793412352,-0.6271079976359895,2020,OH
Soy,-0.09474036122364245,-9.039092640169976,2020,IL
Soy,-0.08337213164886646,-7.999128085171325,2020,IL
Soy,-0.07060953799901887,-6.817433638332004,2020,IL
Soy,-0.09336293995578561,-8.913714822615947,2020,IL
Soy,-0.08584429485057941,-8.226288350927192,2020,IL
Soy,-0.0689712517498793,-6.664648802727169,2020,IL
Soy,-0.05966859657765396,-5.792331070439882,2020,IL
Soy,-0.077653590880028,-7.471510183951569,2020,IL
Soy,-0.055829372207099645,-5.429951508882369,2020,IL
Soy,-0.0759444052152299,-7.313226586077359,2020,IL
Soy,-0.10619804967104968,-10.075346504155702,2020,IL
Soy,-0.08104159384979433,-7.784466534356637,2020,IL
Soy,-0.09902010136951156,-9.427549846231964,2020,IL
Soy,-0.1142109604534705,-10.793025540730971,2020,IL
Soy,-0.03833076967614324,-3.7605442697756786,2020,IA
Soy,-0.034717364634651283,-3.4121630931585156,2020,IA
Soy,-0.03991452584917081,-3.9128434676457213,2020,IA
Soy,-0.02602066579559365,-2.568504559299656,2020,IA
Soy,-0.025243226053123888,-2.492727990534438,2020,IA
